timestamp,IBM,MSFT,INTC
2018-01-02,110.415982910564,80.2107765648718,39.8739908923222
2018-01-03,113.451080269013,80.5840669735507,38.5207433892529
2018-01-04,115.748878033311,81.2933187500406,37.8143311706697
2018-01-05,116.314379663777,82.3012028534735,38.0781718788152
2018-01-08,117.015888015494,82.3851931954262,38.0781718788152
2018-01-09,117.273584961023,82.3291996341244,37.124940933257
2018-01-10,117.524123658064,81.9559092254455,36.1717099876989
2018-01-11,117.538440155038,82.1985479910868,36.9462101309649
2018-01-12,116.779665815426,83.6170515440665,36.8015232910141
2018-01-16,117.287901457996,82.450519016945,36.7164133851607
2018-01-17,120.723860731712,84.120993595783,37.7802872083283
2018-01-18,121.060298410597,84.0836645549151,37.8568861235964
2018-01-19,116.228480681934,83.9903419527454,38.1462598034979
2018-01-22,116.393120397133,85.4928358476778,38.9377819279347
2018-01-23,119.005881094854,85.76347139397,39.2016226360802
2018-01-24,118.375955228006,85.6888133122342,38.7335181538865
2018-01-25,118.447537712876,86.1647585832998,38.5547873515943
2018-01-26,119.786130179927,87.7792396008359,42.6230408513873
2018-01-29,119.399584761634,87.6485879577983,42.5379309455339
2018-01-30,117.123261742797,86.5473812521956,41.5251230658783
2018-01-31,117.180527730693,88.6658043214482,40.9719086778311
2018-02-01,116.249955427395,87.9658848051753,40.5548701391494
2018-02-02,113.837625687306,85.6514842713663,39.2782215513483
2018-02-05,109.184764170816,82.123889909351,37.8909300859377
2018-02-06,111.196231995637,85.2315325616026,38.4781884363262
2018-02-07,110.129652971088,83.6263838042835,38.7266559189923
2018-02-08,106.722326691319,79.3335441044765,36.6275340826753
2018-02-09,108.110678661286,82.2918705932565,37.6556753902592
2018-02-12,109.477337631721,83.1784353138688,38.4096456824873
2018-02-13,109.007322641889,83.8316935290568,38.0926354459823
2018-02-14,111.906953579162,85.1382099594329,38.8808771151299
2018-02-15,112.810828559609,86.8726630860153,39.3435407035427
2018-02-16,112.93375555695,86.2538852138292,39.0350983112675
2018-02-20,112.196193572905,86.9289156198504,39.6862544727373
2018-02-21,111.328473591676,85.7757386762308,39.3606763920024
2018-02-22,110.764455603878,86.0007488115712,39.2407265727843
2018-02-23,112.456509567274,88.1852222088345,40.8943205091483
2018-02-26,114.669195519408,89.4602796424302,42.0766830128698
2018-02-27,113.201302551162,88.3164781211164,42.762110551259
2018-02-28,112.680670562425,87.9133349619648,42.2309042090074
2018-03-01,111.220008594023,87.0507961098265,40.9885667956769
2018-03-02,111.711716583386,87.2383045559435,41.9653010378815
2018-03-05,113.490542544905,87.7914544719887,42.6250250435812
2018-03-06,112.601129564146,87.4914409582015,43.4475380896483
2018-03-07,114.481189523475,87.9977137627174,43.9701765876701
2018-03-08,112.955448556481,88.532112834151,43.4732416223379
2018-03-09,115.197058507989,90.5103269406855,44.7155790356684
2018-03-12,115.884003493129,90.7259616537201,44.1415334722674
2018-03-13,115.204289507833,88.5133619895392,44.3642974222439
2018-03-14,114.336569526604,87.9883383404116,44.4328401760828
2018-03-15,115.413988503296,88.2977272765047,43.593191441556
2018-03-16,115.884003493129,88.6914950133504,43.8416589242221
2018-03-19,113.779782538648,87.0882977990499,43.5503522204067
2018-03-20,112.948217556637,87.3133079343903,44.167237004957
2018-03-21,113.302536548972,86.70390548451,44.1758048491868
2018-03-22,109.976276620928,84.1819168842361,43.5503522204067
2018-03-23,107.662356670984,81.734931662409,42.2908791186164
2018-03-26,110.901844600906,87.9227103842706,44.9640465183345
2018-03-27,109.846118623744,83.8819033704489,43.8587946126818
2018-03-28,110.287209614202,83.806899992002,42.4965073801332
2018-03-29,110.945230599967,85.569479385502,44.6213327491399
2018-04-02,108.515614652526,82.991238251393,41.9138939725023
2018-04-03,108.356532655967,84.1069135057893,42.6250250435812
2018-04-04,111.444169589174,86.5632741499222,42.830653305098
2018-04-05,111.379090590582,86.6101512614515,43.1647992300627
2018-04-06,108.877164644705,84.5944354656935,41.8025119975141
2018-04-09,110.410136611542,85.1007082702095,42.4536681589839
2018-04-10,112.362506569308,87.078922376744,43.9273373665207
2018-04-11,112.340813569777,86.1226293015472,43.781684014613
2018-04-12,114.300414527386,87.7352019381536,45.1696747798512
2018-04-13,113.31699854866,87.2664308228611,44.4328401760828
2018-04-16,114.170256530201,88.2883518541988,44.8955037644956
2018-04-17,116.354018482961,90.0696820923105,45.8722380067002
2018-04-18,107.590046672548,90.416572717627,45.9322129163093
2018-04-19,106.801867689599,90.1071837815339,44.741282568358
2018-04-20,104.777187733398,89.0665119055845,44.1501013164972
2018-04-23,105.471363718381,89.3946516862892,43.781684014613
2018-04-24,105.254433723074,87.3039325120845,44.0815585626583
2018-04-25,105.52921171713,86.5445233053105,44.0215836530493
2018-04-26,106.093229704928,88.3727306549515,45.4524136394368
2018-04-27,105.919685708683,89.8352965346642,45.1782426240811
2018-04-30,104.820573732459,87.6789494043185,44.227211914566
2018-05-01,104.849497731834,89.0665119055845,45.692313277873
2018-05-02,103.005592771722,87.6695739820127,44.8183931664268
2018-05-03,102.672966778918,88.1945976311403,44.7926896337372
2018-05-04,104.061318748884,89.2165186624781,45.4781171721264
2018-05-07,103.562379759677,90.2103134268983,45.9520270706613
2018-05-08,103.403297763119,89.8259211123584,46.210523378953
2018-05-09,104.25655574466,90.8853438329195,46.8222979752434
2018-05-10,105.448184563564,91.7947597965871,47.3737567662658
2018-05-11,105.375078501054,91.5978759281642,47.1066439143644
2018-05-14,105.492048201069,91.9072648642573,47.304824417388
2018-05-15,105.082654251017,91.2416098805419,46.460403143635
2018-05-16,105.73329820735,91.4759954381882,47.0807942835352
2018-05-17,105.638260326088,90.5626478769422,47.2272755249005
2018-05-18,105.331214863549,90.7321350532559,46.0985083120266
2018-05-21,106.362010344931,91.8997133789724,46.805064888024
2018-05-22,106.069586094894,91.8055538365759,46.9170799549504
2018-05-23,105.762540632354,92.8978045283751,47.5719372692895
2018-05-24,105.323904257298,92.5682461299874,47.1755762632421
2018-05-25,105.009548188507,92.6153259011857,47.7701177723131
2018-05-29,103.24038147578,92.285767502798,47.6667192489965
2018-05-30,104.263866350911,93.1708672013249,47.9769148189465
2018-05-31,103.306176932038,93.0672917046888,47.5633207256798
2018-06-01,103.774055732098,94.9034027814203,49.183230924308
2018-06-04,104.570911813451,95.7320067545094,48.9678173340649
