timestamp,IBM,MSFT,INTC
2020-05-18,97.6365438626435,178.650802387861,54.1379691982493
2020-05-19,96.6164845445655,177.414130347103,54.4722657370235
2020-05-20,97.491968526223,179.868151427981,57.01111242339
2020-05-21,95.6767448578323,177.707718498517,55.9991877654788
2020-05-22,95.0904115490158,177.785222818856,56.2521689299566
2020-05-26,97.7971831253329,175.905743050622,56.3244492626645
2020-05-27,100.833265190163,176.138256011641,57.4267243364607
2020-05-28,100.022036913582,175.741046369901,55.746206601001
2020-05-29,100.319219549557,177.533333777753,56.8575167163856
2020-06-01,100.311187586423,177.12643609597,55.8907672664169
2020-06-02,101.202735494349,179.141548424798,56.1256783477177
2020-06-03,103.652484250363,179.577510226708,55.9540125575363
2020-06-04,103.523972840212,177.213628456352,56.8936568827396
2020-06-05,106.070105153839,181.360109594517,58.1314575803631
2020-06-08,109.033899550459,182.483922239441,57.5261097939341
2020-06-09,105.917497854284,183.879000005552,56.956902173859
2020-06-10,104.31110522739,190.699380195432,57.7068106257039
2020-06-11,94.7851969499059,180.45912187057,53.9391982833024
2020-06-12,97.91766257235,181.883263756809,53.6049017445282
2020-06-15,97.7088315308537,183.045828561902,54.3005999468421
2020-06-16,100.520018627919,187.531391101553,54.5716511944969
2020-06-17,99.7168223144718,188.180489784397,54.6529665687934
2020-06-18,99.7248542776062,190.195602113225,54.2825298636652
2020-06-19,98.3674525078804,189.062101428259,53.8669179505945
2020-06-22,97.2429776690543,194.313019131262,54.2915649052537
2020-06-23,95.909671788732,195.61121649695,54.1379691982493
2020-06-24,93.5081148115248,191.668184199676,53.3880607464044
2020-06-25,95.604457189622,194.090194210286,52.8640283342718
2020-06-26,94.1265759728791,190.205290153267,51.951489133834
2020-06-29,96.182758535304,192.249466602222,52.6471873361479
2020-06-30,97.0020187750202,197.16130290374,54.0566538239528
2020-07-01,95.2108909960329,198.314179668791,53.1350795819266
2020-07-02,96.1425987196316,199.825513915412,53.4242009127583
2020-07-06,96.5361649132208,204.127003694256,53.7946376178865
2020-07-07,94.4398225351236,201.753433883858,52.6833275025019
2020-07-08,94.5442380558717,206.190556223297,52.9543787501567
2020-07-09,92.9378454289773,207.63407418962,52.7827129599753
2020-07-10,95.0582836964779,207.004351586862,53.785602576298
2020-07-13,95.741000562908,200.61024515885,52.9272736253912
2020-07-14,96.8654754017341,201.850314284282,53.2886752889309
2020-07-15,98.7931465540074,201.549985042967,53.3338504968734
2020-07-16,99.6043748305892,197.558512545481,53.4332359543468
2020-07-17,100.487890775381,196.550956381067,54.2102495309572
2020-07-20,101.499918130325,204.998927298076,55.2492793136339
2020-07-21,101.250927273156,202.23783588598,54.8427024421517
2020-07-22,103.347269651253,205.144247898713,55.158928897749
2020-07-23,102.270986591234,196.221563019624,54.5716511944969
2020-07-24,101.034064268525,195.020246054361,45.7082753961854
2020-07-27,101.371406720173,197.490696265183,44.7867011541591
2020-07-28,99.9738451347749,195.717784937417,44.4885447817389
2020-07-29,100.656562001205,197.694145106075,43.4314449158852
2020-07-30,98.7128269226627,197.539136465396,43.3591645831773
2020-07-31,98.7449547752006,198.614508910107,43.1242535018765
2020-08-03,99.8453337246233,209.784819079043,43.6392508724206
2020-08-04,101.074224084198,206.636206065249,44.3891593242655
2020-08-05,100.760977521953,206.297124663763,44.1994234509071
2020-08-06,101.299119051963,209.600746318236,44.1813533677301
2020-08-07,101.676621319283,205.851474821811,43.6901462271377
2020-08-10,103.426019013237,201.753433883858,44.7726212221469
2020-08-11,103.133096608668,197.035358383189,43.8356890836095
2020-08-12,103.092412941366,202.664109647848,44.7453319365585
2020-08-13,101.733578453505,202.189395685768,44.1722569392006
2020-08-14,101.928860056551,202.383156486617,44.4724390806738
2020-08-17,101.25351117935,203.720106012474,44.5088247947917
2020-08-18,101.644074385442,204.892358857609,44.254124795966
2020-08-19,100.765307171735,203.652289732177,43.9630390830224
2020-08-20,100.203872562978,208.391551410255,44.7271390794995
2020-08-21,100.212009296438,206.876541529558,44.8271997933239
2020-08-24,102.262466128421,207.527218850114,44.699849793911
2020-08-25,101.416245848555,210.22704415033,44.9636462212662
2020-08-26,101.033819375923,214.772073792422,45.0728033636201
2020-08-27,101.424382582015,220.045473569464,44.9363569356778
2020-08-28,101.766125387346,222.30827678871,45.8732890742152
2020-08-31,100.334060298342,219.025755380533,46.3463033577486
2020-09-01,100.407290899484,220.715574093618,46.2007605012768
2020-09-02,104.296649493483,224.96925568173,47.5288390665822
2020-09-03,101.26164791281,211.033107099676,45.8369033600972
2020-09-04,99.5122502188565,208.071068550877,45.554914075683
2020-09-08,98.6253462716892,196.815322065441,44.4906319377328
2020-09-09,99.4797032850155,205.196434418272,45.1364783633265
2020-09-10,98.096458596773,199.447166153062,44.5361140803802
2020-09-11,98.8287646081955,198.14581151195,44.8271997933239
2020-09-14,99.3413788161912,199.486012560259,44.9454533642072
2020-09-15,99.6261644873,202.758822366637,45.4821426474471
2020-09-16,101.074503043224,199.136394895483,45.8187105030382
2020-09-17,101.644074385442,197.058112110424,45.7732283603908
2020-09-18,99.886539958028,194.61078845699,45.3820819336227
2020-09-21,97.8442198595052,196.698782843849,45.2274426486214
2020-09-22,98.0557749294718,201.438044521927,45.4366605047997
